DATAFLOW,LAST UPDATE,freq,sex,age,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Greece,2021,47.3,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Greece,2022,45.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Greece,2023,32.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Greece,2024,30.2,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2010,43.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2011,48.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2012,54.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2013,58.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2014,58.1,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2015,51.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2016,50.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2017,43.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2018,40.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2019,36.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2020,43.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2021,41.7,bd,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2022,36.7,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2023,36.2,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2024,31.5,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2010,29.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2011,30.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2012,33.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2013,35.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2014,34.9,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2015,32.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2016,31.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2017,28.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2018,25.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2019,24.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2020,25.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2021,24.6,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2022,19.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2023,19.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2024,19.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2010,26.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2011,30.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2012,24.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2013,28.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2014,28.5,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2015,32.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2016,27.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2017,31.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2018,26.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2019,25.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2020,32.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2021,17.1,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2022,20.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2023,20.3,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2024,27.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2010,37.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2011,35.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2012,38.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2013,39.0,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2014,41.2,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2015,41.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2016,42.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2017,42.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2018,40.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2019,40.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2020,37.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2021,36.8,bd,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2022,30.4,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2023,35.4,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2024,35.1,d,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2010,53.7,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2011,49.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2012,55.2,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2013,74.6,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2014,76.8,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2015,50.0,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2016,48.3,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2017,48.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2018,35.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2019,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2020,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2021,,bu,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2022,,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2023,38.5,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2024,53.9,u,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2010,38.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2011,40.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2012,40.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2013,38.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2014,31.4,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2015,30.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2016,22.6,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2017,18.4,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2018,21.7,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2019,24.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2020,20.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2021,18.9,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2022,18.9,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2023,21.3,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2024,25.2,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2010,47.5,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2011,54.7,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2012,56.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2013,46.1,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2014,47.5,b,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2015,46.0,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2016,39.8,,
ESTAT:YTH_EMPL_090(1.0),14/04/25 23:00:00,Annual,Total,From 20 to 24 years,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2017,39.8,b,
